customer_id,customer_name,gender,age,state,city,mobile,email,business_type,income_type,net_worth_inr,demat,estimated_annual_income_inr,risk_profile,demat_account_open_date,primary_stock,stock_total_holding,avg_buy_date,avg_sell_date,avg_buy_price_inr,avg_sell_price_inr,holding_value_inr,current_estimated_value_inr,portfolio_value_inr,num_trades_last_12m,is_active_trader
CUST201885,Smita Desai,Female,40,Lakshadweep,Kavaratti,9600625515,smita.desai50@example.com,Entrepreneur,Investments,2694209,Groww,188916,Low,7/13/2015,SUNPHARMA,814,9/10/2021,12/7/2023,996,1251,810500,939154,1018208,3,FALSE
CUST201886,Smita Khan,Female,21,Telangana,Hyderabad,9734458019,smita.khan32@example.com,Student,Inheritance,37687,Zerodha,2013,High,7/3/2011,HCLTECH,513,8/5/2021,-,1425,-,730902,817308,730902,5,FALSE
CUST201887,Neha Gupta,Male,44,Nagaland,Kohima,9532224708,neha.gupta65@example.com,Small Business,Inheritance,13832,Groww,1140,Low,11/6/2017,ITC,1400,3/23/2019,11/22/2020,240,467,335860,486486,654430,4,FALSE
CUST201888,Aarav Singh,Male,36,Gujarat,Ahmedabad,9943748126,aarav.singh81@example.com,Agriculture,Salary,170243,Groww,8939,Moderate,6/3/2019,DIVISLAB,1144,1/1/2021,5/6/2025,3899,5032,4459976,5616838,5756619,7,FALSE
CUST201889,Isha Nadkarni,Male,37,Andhra Pradesh,Guntur,9808140334,isha.nadkarni52@example.com,Salaried,Investments,508929,Upstox,71081,Moderate,4/8/2010,HCLTECH,1110,1/17/2024,-,1063,-,1179719,1647255,1179719,3,FALSE
CUST201890,Aarav Chopra,Prefer not to say,18,Puducherry,Puducherry,9699021311,aarav.chopra94@example.com,Salaried,Investments,359897,Upstox,34456,Low,8/16/2021,BHARTIARTL,1944,12/18/2022,8/25/2025,899,757,1747209,1724128,1471200,3,FALSE
CUST201891,Neha Desai,Male,35,Arunachal Pradesh,Itanagar,9428125983,neha.desai64@example.com,Small Business,Business Income,178711,Groww,34500,Low,4/21/2019,BAJAJ_AUTO,1855,10/28/2019,-,5443,-,10096042,9851897,10096042,4,FALSE
CUST201892,Siddharth Patel,Male,37,Nagaland,Kohima,9033146565,siddharth.patel29@example.com,Freelancer,Pension,1750197,Groww,253580,Low,6/28/2016,INFY,1736,12/6/2016,-,1632,-,2833812,2861413,2833812,7,FALSE
CUST201893,Arjun Thakur,Male,18,Delhi,New Delhi,9389641645,arjun.thakur48@example.com,Student,Salary,29634,Zerodha,4876,Low,4/15/2011,BAJAJ_AUTO,1177,12/29/2021,-,3468,-,4081895,5984851,4081895,9,FALSE
CUST201894,Priya Kumar,Female,40,Rajasthan,Jaipur,9764126139,priya.kumar80@example.com,Entrepreneur,Business Income,2069127,Groww,238084,Low,1/15/2013,HINDUNILVR,48,4/16/2020,-,1904,-,91415,87726,91415,7,FALSE
CUST201895,Sana Verma,Male,34,Lakshadweep,Kavaratti,9340835442,sana.verma83@example.com,Small Business,Pension,34115,Groww,3073,Moderate,3/30/2012,RELIANCE,1409,8/15/2018,-,1740,-,2452040,2918113,2452040,5,FALSE
CUST201896,Isha Mishra,Female,18,Lakshadweep,Kavaratti,9259627622,isha.mishra35@example.com,Entrepreneur,Salary,2665425,Groww,440074,Low,11/16/2016,KOTAKBANK,1254,4/19/2019,-,1530,-,1918570,1814522,1918570,4,FALSE
CUST201897,Deepa Joshi,Male,40,Kerala,Thiruvananthapuram,9578022801,deepa.joshi54@example.com,Freelancer,Business Income,1771355,Groww,212833,High,10/23/2016,ITC,252,12/20/2020,2/12/2025,547,390,137887,186872,98257,5,FALSE
CUST201898,Isha Reddy,Female,36,Arunachal Pradesh,Naharlagun,9944735341,isha.reddy59@example.com,Entrepreneur,Pension,3851685,Groww,770080,High,12/29/2012,BAJAJ_AUTO,744,9/23/2024,-,5534,-,4117080,4656021,4117080,5,FALSE
CUST201899,Vivek Joshi,Female,63,Arunachal Pradesh,Itanagar,9790667477,vivek.joshi64@example.com,Entrepreneur,Business Income,1461760,Groww,203012,Moderate,6/8/2017,HDFC,1694,12/5/2020,-,2913,-,4933995,6251658,4933995,3,FALSE
CUST201900,Rahul Patel,Female,30,Gujarat,Ahmedabad,9826018777,rahul.patel69@example.com,Salaried,Investments,308022,Upstox,54450,Moderate,10/8/2012,RELIANCE,1130,8/1/2017,-,2502,-,2827780,2666563,2827780,8,FALSE
CUST201901,Sana Joshi,Male,18,Odisha,Bhubaneswar,9425777277,sana.joshi27@example.com,Entrepreneur,Investments,3494280,Groww,325611,Low,6/16/2011,LARSEN,1212,7/14/2017,-,2058,-,2493896,2890172,2493896,8,FALSE
CUST201902,Ananya Chopra,Male,46,Gujarat,Vadodara,9603638396,ananya.chopra49@example.com,Freelancer,Business Income,514877,Groww,58711,Moderate,10/21/2021,INFY,205,6/29/2025,-,1760,-,360827,353708,360827,7,FALSE
CUST201903,Deepa Verma,Female,23,Jammu and Kashmir,Jammu,9983589477,deepa.verma98@example.com,Entrepreneur,Salary,1124419,Groww,96802,Low,1/7/2017,BAJAJ_AUTO,947,9/18/2018,-,5239,-,4961683,5431546,4961683,2,FALSE
CUST201904,Priya Desai,Female,30,Meghalaya,Shillong,9167946778,priya.desai62@example.com,Freelancer,Business Income,1193345,Groww,198468,Moderate,12/18/2016,ICICIBANK,1322,3/2/2022,12/12/2023,1194,893,1578151,1599169,1180453,5,FALSE
CUST201905,Aditya Mishra,Prefer not to say,51,Ladakh,Leh,9945921185,aditya.mishra51@example.com,Student,None/Student,4196,Zerodha,686,Moderate,11/17/2022,KOTAKBANK,1529,4/24/2025,6/21/2025,2053,2106,3139389,3732850,3220395,5,FALSE
CUST201906,Siddharth Joshi,Female,35,Sikkim,Gangtok,9263896549,siddharth.joshi64@example.com,Small Business,Pension,885515,Groww,123000,High,5/27/2016,ITC,944,5/25/2017,-,371,-,350290,503065,350290,6,FALSE
CUST201907,Isha Khan,Female,31,Dadra and Nagar Haveli and Daman and Diu,Silvassa,9014286690,isha.khan12@example.com,Entrepreneur,Business Income,2440621,Groww,389681,Low,5/21/2011,RELIANCE,91,3/3/2021,-,2413,-,219554,249937,219554,5,FALSE
CUST201908,Aisha Reddy,Male,32,Rajasthan,Jodhpur,9671080045,aisha.reddy99@example.com,Small Business,Investments,631107,Groww,65690,Moderate,9/3/2022,SBILIFE,1572,6/19/2023,-,1137,-,1787458,2577833,1787458,6,FALSE
CUST201909,Isha Gupta,Male,31,Kerala,Thiruvananthapuram,9294830517,isha.gupta94@example.com,Retired,None/Student,660971,Groww,120106,Low,11/22/2017,SBILIFE,1964,6/3/2019,-,1212,-,2380780,3249687,2380780,7,FALSE
CUST201910,Ananya Kumar,Female,47,Chhattisgarh,Raipur,9577773426,ananya.kumar69@example.com,Student,Investments,28222,Zerodha,5315,Moderate,9/10/2019,LARSEN,1555,7/29/2025,8/13/2025,2542,2683,3953385,5329757,4172438,6,FALSE
CUST201911,Aisha Rao,Female,35,Rajasthan,Jaipur,9914077128,aisha.rao66@example.com,Student,None/Student,32957,Zerodha,4930,Low,8/14/2016,INFY,19,5/11/2018,-,1852,-,35195,48170,35195,2,FALSE
CUST201912,Neha Reddy,Female,41,Assam,Dibrugarh,9472171243,neha.reddy95@example.com,Retired,Inheritance,833700,Groww,88327,Low,2/27/2021,BHARTIARTL,1818,12/9/2022,-,866,-,1574370,2088254,1574370,4,FALSE
CUST201913,Neha Mishra,Female,50,Meghalaya,Shillong,9255876735,neha.mishra57@example.com,Student,Business Income,29379,Zerodha,5179,Moderate,6/4/2016,AXISBANK,1551,3/18/2017,-,954,-,1480150,1512663,1480150,7,FALSE
CUST201914,Isha Rao,Female,24,Bihar,Gaya,9612614993,isha.rao44@example.com,Entrepreneur,Pension,2151013,Groww,423943,Moderate,8/29/2018,HINDUNILVR,1337,9/4/2021,4/6/2024,2622,2525,3505306,4917987,3376112,3,FALSE
CUST201915,Ankit Singh,Female,52,Uttar Pradesh,Lucknow,9519566300,ankit.singh84@example.com,Agriculture,Investments,534497,Groww,73145,Moderate,6/6/2010,BHARTIARTL,1430,5/6/2018,11/7/2024,1034,809,1478048,1663635,1157456,4,FALSE
CUST201916,Karan Bose,Male,34,Haryana,Gurgaon,9048113537,karan.bose92@example.com,Freelancer,None/Student,603186,Groww,89861,Moderate,3/9/2015,INFY,797,11/26/2017,8/18/2023,1946,1656,1550906,1646338,1319967,7,FALSE
CUST201917,Ankit Nadkarni,Male,39,Karnataka,Mysuru,9705548990,ankit.nadkarni68@example.com,Entrepreneur,Pension,2909314,Groww,516685,Low,11/19/2019,MARUTI,1190,5/28/2023,-,13392,-,15936075,22308093,15936075,4,FALSE
CUST201918,Siddharth Desai,Female,39,Tripura,Agartala,9293313268,siddharth.desai16@example.com,Freelancer,Investments,70851,Groww,10691,Moderate,3/19/2010,SUNPHARMA,375,3/21/2024,-,967,-,362760,460830,362760,7,FALSE
CUST201919,Isha Iyer,Male,28,Karnataka,Bengaluru,9129184251,isha.iyer71@example.com,Student,Inheritance,31366,Zerodha,2494,Moderate,8/9/2015,SUNPHARMA,1730,1/3/2021,1/10/2023,933,985,1614142,1697803,1704552,6,FALSE
CUST201920,Sana Thakur,Female,30,Dadra and Nagar Haveli and Daman and Diu,Diu,9285870630,sana.thakur56@example.com,Freelancer,Investments,125861,Groww,14281,Moderate,2/18/2014,SUNPHARMA,1229,10/3/2016,7/11/2024,827,784,1016149,1455753,963770,4,FALSE
CUST201921,Rahul Kumar,Female,34,Kerala,Kozhikode,9971535964,rahul.kumar77@example.com,Student,Business Income,16735,Zerodha,2373,Low,12/3/2014,AXISBANK,1947,8/11/2016,-,905,-,1762385,2155934,1762385,5,FALSE
CUST201922,Siddharth Thakur,Female,40,Punjab,Ludhiana,9283101850,siddharth.thakur68@example.com,Agriculture,Investments,460530,Groww,55064,Moderate,10/5/2010,KOTAKBANK,568,7/31/2022,-,1949,-,1107208,1012378,1107208,4,FALSE
CUST201923,Vivaan Rao,Female,38,Uttar Pradesh,Noida,9058010886,vivaan.rao93@example.com,Retired,Investments,43311,Groww,6583,Low,6/29/2012,RELIANCE,1531,8/7/2022,-,2440,-,3735824,4543079,3735824,6,FALSE
CUST201924,Isha Iyer,Male,52,West Bengal,Kolkata,9364653334,isha.iyer58@example.com,Student,Inheritance,49416,Zerodha,4558,Moderate,7/29/2019,SUNPHARMA,1662,8/28/2023,-,751,-,1248145,1838573,1248145,8,FALSE
CUST201925,Ananya Iyer,Female,36,Uttarakhand,Dehradun,9819150237,ananya.iyer31@example.com,Student,Inheritance,2034,Zerodha,150,Low,8/27/2019,SBILIFE,1832,8/26/2024,8/16/2025,1492,1447,2734132,2726483,2651454,6,FALSE
CUST201926,Deepa Verma,Male,45,Rajasthan,Jaipur,9726097962,deepa.verma42@example.com,Freelancer,Business Income,377595,Groww,20489,Moderate,1/16/2010,HDFC,1230,4/1/2018,5/9/2025,2620,2201,3222502,3482197,2706849,3,FALSE
CUST201927,Rohit Agarwal,Female,48,Delhi,New Delhi,9198174736,rohit.agarwal84@example.com,Student,Inheritance,32916,Zerodha,1838,Low,2/10/2017,BHARTIARTL,33,6/1/2021,-,816,-,26924,27922,26924,7,FALSE
CUST201928,Karan Nadkarni,Male,53,Ladakh,Leh,9571319844,karan.nadkarni93@example.com,Agriculture,Investments,22540,Groww,2333,Low,10/8/2017,HCLTECH,1531,9/5/2021,-,1019,-,1560579,1610810,1560579,9,FALSE
CUST201929,Kavya Bose,Male,57,West Bengal,Kolkata,9372123848,kavya.bose45@example.com,Freelancer,Business Income,1444067,Groww,76916,Low,6/3/2015,MARUTI,981,10/24/2017,-,13054,-,12805503,12118557,12805503,6,FALSE
CUST201930,Sana Bose,Female,18,Chhattisgarh,Raipur,9290005905,sana.bose26@example.com,Agriculture,Investments,444803,Groww,40367,Low,12/15/2014,AXISBANK,1010,8/24/2021,-,817,-,825352,973802,825352,3,FALSE
CUST201931,Arjun Khan,Male,33,Rajasthan,Jodhpur,9246271239,arjun.khan48@example.com,Retired,Salary,694671,Groww,88231,Low,3/21/2016,MARUTI,1494,5/12/2021,8/14/2022,13737,13460,20523705,28549779,20109658,4,FALSE
CUST201932,Vivaan Thakur,Male,57,Madhya Pradesh,Bhopal,9809628219,vivaan.thakur95@example.com,Student,None/Student,18877,Zerodha,3051,Low,2/16/2023,AXISBANK,1255,8/6/2025,-,1108,-,1391130,1452389,1391130,5,FALSE
CUST201933,Aarav Mishra,Female,54,Delhi,New Delhi,9763097739,aarav.mishra34@example.com,Agriculture,Pension,460526,Groww,63709,Moderate,9/5/2020,SUNPHARMA,300,9/23/2023,-,807,-,242067,321147,242067,4,FALSE
CUST201934,Pooja Joshi,Female,46,Tripura,Agartala,9500445072,pooja.joshi51@example.com,Salaried,Pension,60175,Upstox,7834,Moderate,4/15/2021,POWERGRID,1347,5/21/2021,-,307,-,413313,514092,413313,8,FALSE
CUST201935,Siddharth Nadkarni,Female,41,Arunachal Pradesh,Itanagar,9527825463,siddharth.nadkarni61@example.com,Salaried,Inheritance,109703,Upstox,9470,Low,4/23/2013,DIVISLAB,474,12/20/2022,8/19/2025,4295,3716,2035972,2091678,1761327,7,FALSE
CUST201936,Kavya Nair,Female,32,Tamil Nadu,Coimbatore,9724581987,kavya.nair80@example.com,Agriculture,Salary,333171,Groww,17446,Moderate,7/20/2016,INFY,940,12/16/2019,-,1560,-,1466052,1820521,1466052,6,FALSE
CUST201937,Pooja Mishra,Male,35,Delhi,New Delhi,9597268395,pooja.mishra60@example.com,Freelancer,Business Income,524796,Groww,36455,Low,2/27/2014,SUNPHARMA,1652,1/10/2015,-,1139,-,1881744,2283575,1881744,4,FALSE
CUST201938,Ananya Sharma,Male,30,Madhya Pradesh,Indore,9568387027,ananya.sharma23@example.com,Professional Services,Pension,908801,Groww,179282,High,12/31/2015,KOTAKBANK,919,1/14/2017,6/25/2018,1797,2030,1651682,1710308,1865818,10,FALSE
CUST201939,Pooja Chopra,Male,48,Puducherry,Puducherry,9306390858,pooja.chopra71@example.com,Small Business,Investments,731618,Groww,138397,Low,2/28/2011,SBILIFE,350,6/24/2018,10/14/2023,1151,1527,402752,366569,534506,2,FALSE
CUST201940,Neha Rao,Male,32,Jammu and Kashmir,Srinagar,9606775595,neha.rao53@example.com,Professional Services,Pension,1238702,Groww,119746,Low,10/10/2014,HDFC,868,12/20/2019,5/24/2024,2925,3027,2539160,2905141,2627202,7,FALSE
CUST201941,Ankit Chopra,Male,31,Andhra Pradesh,Vijayawada,9898810855,ankit.chopra98@example.com,Agriculture,Inheritance,201789,Groww,19805,Moderate,11/4/2011,ICICIBANK,725,2/18/2015,2/20/2017,1224,953,887690,971044,690787,5,FALSE
CUST201942,Rahul Mehta,Male,47,Jammu and Kashmir,Jammu,9041507493,rahul.mehta24@example.com,Freelancer,Inheritance,733294,Groww,134705,Low,7/22/2020,ICICIBANK,96,11/26/2020,7/10/2022,1060,1199,101734,108825,115107,2,FALSE
CUST201943,Priya Sharma,Female,38,Haryana,Faridabad,9340475000,priya.sharma21@example.com,Small Business,Salary,438934,Groww,27118,High,11/24/2014,MARUTI,1301,2/11/2019,-,9527,-,12394900,16351198,12394900,7,FALSE
CUST201944,Vivek Chopra,Female,47,Assam,Guwahati,9064949356,vivek.chopra89@example.com,Entrepreneur,None/Student,1323669,Groww,100217,Moderate,5/26/2016,POWERGRID,48,7/22/2019,-,312,-,14954,19825,14954,5,FALSE
CUST201945,Pooja Patel,Female,45,Manipur,Imphal,9558170833,pooja.patel48@example.com,Student,Pension,27300,Zerodha,1848,Low,11/6/2011,LARSEN,827,4/14/2018,-,2725,-,2253848,3281643,2253848,7,FALSE
CUST201946,Vivek Gupta,Male,47,Uttarakhand,Haridwar,9398048867,vivek.gupta55@example.com,Student,None/Student,485,Zerodha,88,Moderate,10/30/2015,DIVISLAB,73,8/22/2023,9/27/2023,4574,4127,333908,306015,301265,6,FALSE
CUST201947,Aisha Singh,Male,45,Tripura,Agartala,9709816688,aisha.singh19@example.com,Agriculture,Salary,548602,Groww,27973,Low,5/13/2012,SBILIFE,1187,8/18/2020,-,1303,-,1547231,2237623,1547231,4,FALSE
CUST201948,Aarav Joshi,Female,62,Lakshadweep,Kavaratti,9164546625,aarav.joshi16@example.com,Professional Services,Pension,2799655,Groww,146053,Low,2/3/2014,HDFC,1392,1/9/2017,-,3164,-,4404051,5745336,4404051,6,FALSE
CUST201949,Arjun Kumar,Female,42,Manipur,Imphal,9295794745,arjun.kumar32@example.com,Small Business,Business Income,725858,Groww,124903,Low,11/8/2018,ONGC,825,8/27/2021,-,107,-,88564,114752,88564,6,FALSE
CUST201950,Vivaan Desai,Female,37,Andaman and Nicobar Islands,Port Blair,9604261447,vivaan.desai22@example.com,Agriculture,Business Income,24758,Groww,3603,Low,2/15/2021,HINDUNILVR,184,7/4/2023,-,2095,-,385392,576251,385392,8,FALSE
CUST201951,Neha Chopra,Male,41,Mizoram,Aizawl,9829694541,neha.chopra94@example.com,Small Business,Investments,433649,Groww,58317,Moderate,8/26/2017,SBI,881,12/6/2017,10/20/2021,702,793,618550,585557,698853,0,FALSE
CUST201952,Smita Singh,Female,29,Chandigarh,Chandigarh,9383739652,smita.singh87@example.com,Retired,Pension,634336,Groww,119528,Low,6/21/2010,HCLTECH,994,4/16/2024,-,1446,-,1436986,1985812,1436986,8,FALSE
CUST201953,Siddharth Verma,Female,34,Andhra Pradesh,Guntur,9613534255,siddharth.verma31@example.com,Agriculture,Investments,64755,Groww,7933,Low,1/14/2010,HDFC,637,11/24/2019,12/5/2022,2059,1983,1311309,1647017,1263165,5,FALSE
CUST201954,Aditya Rao,Male,44,West Bengal,Durgapur,9510954252,aditya.rao56@example.com,Entrepreneur,Salary,3003612,Groww,360513,High,9/18/2017,LARSEN,1093,11/13/2017,-,2342,-,2559970,2552364,2559970,2,FALSE
CUST201955,Aisha Sharma,Male,49,Lakshadweep,Kavaratti,9712633402,aisha.sharma30@example.com,Retired,None/Student,628440,Groww,71086,Moderate,12/2/2014,HCLTECH,1890,12/5/2016,-,1453,-,2746416,3741935,2746416,8,FALSE
CUST201956,Karan Verma,Female,45,Gujarat,Vadodara,9627767469,karan.verma29@example.com,Student,Business Income,31024,Zerodha,4586,Low,9/25/2012,KOTAKBANK,963,10/10/2016,-,1900,-,1829941,2040729,1829941,8,FALSE
CUST201957,Pooja Mishra,Female,41,Odisha,Cuttack,9449931367,pooja.mishra83@example.com,Agriculture,None/Student,616127,Groww,60676,Low,9/11/2011,ONGC,1542,4/20/2018,-,134,-,206582,217243,206582,3,FALSE
CUST201958,Isha Gupta,Prefer not to say,38,Uttar Pradesh,Kanpur,9678320316,isha.gupta61@example.com,Retired,None/Student,300984,Groww,45226,Low,2/27/2015,DIVISLAB,1975,10/30/2024,4/18/2025,2864,4777,5656558,7050198,9435247,4,FALSE
CUST201959,Karan Singh,Female,48,Andhra Pradesh,Vijayawada,9331518016,karan.singh38@example.com,Student,Investments,10822,Zerodha,1683,Low,12/28/2015,TCS,1875,4/29/2017,-,2634,-,4939556,5859274,4939556,4,FALSE
CUST201960,Deepa Sharma,Male,38,West Bengal,Kolkata,9531154397,deepa.sharma88@example.com,Salaried,Salary,45957,Upstox,3756,Moderate,10/10/2017,DIVISLAB,455,8/13/2020,-,4551,-,2070869,2058971,2070869,6,FALSE
CUST201961,Arjun Agarwal,Female,40,Mizoram,Aizawl,9862365046,arjun.agarwal11@example.com,Freelancer,Pension,158167,Groww,22024,Low,7/25/2019,INFY,45,7/22/2022,-,1718,-,77290,103463,77290,3,FALSE
CUST201962,Rahul Thakur,Female,42,Kerala,Kochi,9826135062,rahul.thakur91@example.com,Retired,Inheritance,617560,Groww,98204,Low,5/8/2012,SUNPHARMA,1309,10/14/2021,9/4/2023,832,990,1088735,1183615,1296460,3,FALSE
CUST201963,Pooja Nair,Male,51,Rajasthan,Jodhpur,9099752686,pooja.nair18@example.com,Agriculture,None/Student,232373,Groww,45123,Low,11/15/2015,RELIANCE,809,7/10/2016,-,2911,-,2354983,2814690,2354983,3,FALSE
CUST201964,Sana Patel,Prefer not to say,52,Maharashtra,Pune,9407373087,sana.patel24@example.com,Small Business,Inheritance,673722,Groww,128570,Low,9/5/2013,SUNPHARMA,1905,1/29/2024,-,1173,-,2234565,2398263,2234565,7,FALSE
CUST201965,Rohit Mehta,Female,39,Madhya Pradesh,Indore,9607024748,rohit.mehta32@example.com,Entrepreneur,Salary,970907,Groww,78409,Moderate,10/10/2018,TCS,699,6/25/2024,-,2842,-,1986222,2312293,1986222,4,FALSE
CUST201966,Ananya Nadkarni,Female,37,Lakshadweep,Kavaratti,9293229725,ananya.nadkarni32@example.com,Small Business,Business Income,653078,Groww,89207,Low,9/14/2013,SBI,946,7/24/2017,-,646,-,611059,641479,611059,4,FALSE
CUST201967,Arjun Nair,Female,43,Meghalaya,Shillong,9594780079,arjun.nair49@example.com,Agriculture,Investments,39883,Groww,4802,Low,1/5/2019,BAJAJ_AUTO,481,3/10/2022,3/14/2025,4063,6816,1954462,2322871,3278270,6,FALSE
CUST201968,Rohit Thakur,Male,44,Uttarakhand,Dehradun,9583875007,rohit.thakur45@example.com,Agriculture,Investments,438065,Groww,44852,Moderate,5/20/2010,AXISBANK,1308,4/14/2022,-,715,-,935809,932438,935809,5,FALSE
CUST201969,Vivaan Nadkarni,Female,37,Madhya Pradesh,Indore,9804333156,vivaan.nadkarni85@example.com,Agriculture,Business Income,483312,Groww,48970,Moderate,2/18/2018,HDFC,1291,11/8/2024,3/5/2025,3107,2629,4011292,4290741,3394607,6,FALSE
CUST201970,Rohit Sharma,Male,34,Goa,Margao,9206226093,rohit.sharma51@example.com,Professional Services,Salary,2117859,Groww,414340,Low,9/7/2014,INFY,1816,12/6/2021,-,1553,-,2819903,2898712,2819903,5,FALSE
CUST201971,Priya Iyer,Male,52,Tripura,Agartala,9101717199,priya.iyer34@example.com,Student,Business Income,23015,Zerodha,1277,Low,10/2/2011,HDFC,777,1/23/2016,3/24/2022,3104,3490,2411427,2692423,2711753,5,FALSE
CUST201972,Ananya Iyer,Male,38,Haryana,Panipat,9567352635,ananya.iyer10@example.com,Freelancer,Salary,616431,Groww,109651,Moderate,4/6/2010,SUNPHARMA,151,9/15/2021,-,1022,-,154313,215751,154313,7,FALSE
CUST201973,Aditya Verma,Female,43,Meghalaya,Shillong,9867106656,aditya.verma33@example.com,Entrepreneur,Investments,3499071,Groww,412972,Low,5/14/2013,HDFC,492,4/25/2022,-,2552,-,1255382,1502981,1255382,8,FALSE
CUST201974,Vivek Desai,Male,34,Madhya Pradesh,Bhopal,9717532279,vivek.desai57@example.com,Agriculture,Inheritance,2944,Groww,397,High,6/29/2010,ONGC,589,11/29/2015,-,130,-,76329,88113,76329,7,FALSE
CUST201975,Isha Agarwal,Male,37,Haryana,Faridabad,9168317151,isha.agarwal86@example.com,Agriculture,Pension,362184,Groww,58271,Low,10/3/2021,DIVISLAB,1441,3/16/2025,-,4320,-,6224832,7740158,6224832,6,FALSE
CUST201976,Rohit Gupta,Female,26,Haryana,Gurgaon,9313717419,rohit.gupta66@example.com,Retired,None/Student,742088,Groww,87903,High,9/2/2014,HCLTECH,639,2/1/2019,-,1385,-,884926,1213022,884926,3,FALSE
CUST201977,Aarav Thakur,Male,37,Rajasthan,Jodhpur,9401176170,aarav.thakur34@example.com,Freelancer,None/Student,983088,Groww,194748,Low,1/21/2010,TCS,1112,12/12/2018,-,3435,-,3819831,4118523,3819831,7,FALSE
CUST201978,Karan Patel,Male,25,Himachal Pradesh,Dharamshala,9172035796,karan.patel90@example.com,Student,Pension,50,Zerodha,9,Low,11/10/2015,HINDUNILVR,1756,1/6/2016,-,2561,-,4497221,6224848,4497221,2,FALSE
CUST201979,Neha Iyer,Male,33,Chhattisgarh,Raipur,9824116434,neha.iyer66@example.com,Freelancer,Investments,1162048,Groww,95307,Moderate,12/16/2017,ICICIBANK,1600,6/22/2019,-,1287,-,2058672,2161102,2058672,5,FALSE
CUST201980,Siddharth Nair,Non-binary,21,Chhattisgarh,Raipur,9482230642,siddharth.nair28@example.com,Retired,Inheritance,747953,Groww,112615,Moderate,11/23/2014,MARUTI,1798,4/9/2018,-,15104,-,27156363,38256876,27156363,8,FALSE
CUST201981,Aditya Thakur,Female,30,Mizoram,Aizawl,9592346652,aditya.thakur22@example.com,Salaried,Business Income,348390,Upstox,42261,Low,10/19/2017,HCLTECH,1653,8/24/2025,-,1068,-,1765106,2471357,1765106,5,FALSE
CUST201982,Isha Nair,Male,33,Rajasthan,Jaipur,9054113713,isha.nair65@example.com,Student,Salary,18491,Zerodha,1926,Moderate,3/20/2010,KOTAKBANK,1541,9/17/2024,2/26/2025,1979,1592,3049716,3825926,2453981,5,FALSE
